"EntrezGeneID"	"Length"
"11903"	69826	1011
"11904"	545279	1713
"11905"	76002	1385
"11906"	107350	775
"11907"	64381	1082
"11908"	69369	1194
"11909"	69416	631
"11910"	73466	1375
"11911"	75138	1020
"11912"	12482	2057
"11913"	269063	945
"11914"	383435	3624
"11915"	109225	939
"11916"	666907	836
"11917"	64380	1723
"11918"	60361	1259
"11919"	73656	2053
"11920"	100504727	1079
"11921"	666926	1374
"11922"	100502579	620
"11923"	69774	1687
"11924"	66607	1464
"11925"	68774	1371
"11926"	14126	1010
"11927"	170813	1012
"11928"	225922	673
"11929"	170834	873
"11930"	225923	807
"11931"	14603	1532
"11932"	94063	1134
"11933"	20908	4980
"11934"	258938	948
"11935"	258227	957
"11936"	257938	1032
"11937"	258405	930
"11938"	225929	4221
"11939"	76303	4587
"11940"	258675	933
"11941"	258676	942
"11942"	258155	936
"11943"	258805	1673
"11944"	258674	936
"11945"	258673	945
"11946"	258677	954
"11947"	258409	939
"11948"	258683	939
"11949"	258681	939
"11950"	258680	1076
"11951"	258682	948
"11952"	258117	939
"11953"	258679	948
"11954"	258678	957
"11955"	56093	3918
"11956"	17476	4336
"11957"	207521	5770
"11958"	107373	3199
"11959"	74333	1106
"11960"	240549	1609
"11961"	107146	1310
"11962"	258692	1065
"11963"	258693	4343
"11964"	64697	1672
"11965"	664779	3350
"11966"	12803	1205
"11967"	109910	5609
"11968"	107321	1673
"11969"	258697	960
"11970"	258694	945
"11971"	258699	927
"11972"	258698	930
"11973"	433224	1763
"11974"	258696	945
"11975"	258300	945
"11976"	258368	978
"11977"	258700	933
"11978"	258695	924
"11979"	258687	924
"11980"	258568	954
"11981"	667271	1046
"11982"	258684	924
"11983"	258299	939
"11984"	258688	924
"11985"	258120	933
"11986"	258121	924
"11987"	258689	933
"11988"	258686	927
"11989"	258690	930
"11990"	258231	945
"11991"	258685	945
"11992"	258123	945
"11993"	258298	945
"11994"	258691	1100
"11995"	404339	948
"11996"	258288	948
"11997"	258629	948
"11998"	258628	942
"11999"	258098	951
"12000"	258342	960
"12001"	258992	948
"12002"	258341	960
"12003"	258991	1067
"12004"	258736	945
"12005"	258792	945
"12006"	258097	936
"12007"	258626	948
"12008"	258793	951
"12009"	258627	948
"12010"	258151	951
"12011"	21888	4555
"12012"	107272	2491
"12013"	208518	2549
"12014"	100502653	1157
"12015"	14682	5634
"12016"	595139	6361
"12017"	14675	3383
"12018"	271564	11164
"12019"	14240	1515
"12020"	353211	12512
"12021"	14537	4707
"12022"	100502699	1441
"12023"	54391	2482
"12024"	18552	9346
"12025"	20409	1714
"12026"	225994	1637
"12027"	67383	2094
"12028"	225995	1631
"12029"	225997	6509
"12030"	225998	9400
"12031"	16952	1395
"12032"	68994	778
"12033"	320092	1085
"12034"	320155	2917
"12035"	11668	2032
"12036"	26358	2060
"12037"	13409	4073
"12038"	22682	7385
"12039"	14544	5417
"12040"	66206	1428
"12041"	226016	2475
"12042"	83921	6667
"12043"	226025	10717
"12044"	100502872	324
"12045"	387200	68
"12046"	16601	3263
"12047"	100316672	121
"12048"	226026	5868
"12049"	71738	3338
"12050"	67483	868
"12051"	72351	2064
"12052"	791290	3167
"12053"	319924	6632
"12054"	381217	2548
"12055"	75521	667
"12056"	21873	4798
"12057"	14297	1095
"12058"	18719	2526
"12059"	68034	1696
"12060"	226040	2462
"12061"	226041	7981
"12062"	14237	2345
"12063"	226043	2011
"12064"	76088	7810
"12065"	100042503	390
"12066"	107351	5410
"12067"	50796	2251
"12068"	240590	2391
"12069"	100503074	474
"12070"	226049	2337
"12071"	67155	6086
"12072"	70942	668
"12073"	329047	618
"12074"	22359	8308
"12075"	100042588	579
"12076"	240595	5077
"12077"	52874	3462
"12078"	107372	2595
"12079"	19726	9341
"12080"	226075	3917
"12081"	320176	1314
"12082"	434460	762
"12083"	20510	3708
"12084"	381218	2152
"12085"	74411	2882
"12086"	67072	2517
"12087"	56248	2751
"12088"	67329	1247
"12089"	100503337	664
"12090"	59028	1803
"12091"	724062	97
"12092"	791409	1808
"12093"	16452	5030
"12094"	27356	660
"12095"	19773	697
"12096"	67759	843
"12097"	60533	3639
"12098"	58205	3415
"12099"	77779	2317
"12100"	226089	6282
"12101"	226090	5394
"12102"	77836	461
"12103"	240613	8026
"12104"	240614	4867
"12105"	77125	2603
"12106"	66745	2231
"12107"	109113	3540
"12108"	104174	3756
"12109"	625917	378
"12110"	17195	1069
"12111"	100503233	910
"12112"	546723	804
"12113"	13380	2245
"12114"	19091	7378
"12115"	625995	583
"12116"	83410	3752
"12117"	78103	2854
"12118"	69865	3828
"12119"	54447	4823
"12120"	208449	4539
"12121"	67188	1641
"12122"	17330	2619
"12123"	23972	3796
"12124"	67979	2813
"12125"	19211	8212
"12126"	67795	1630
"12127"	100628575	90
"12128"	628236	1197
"12129"	381236	2721
"12130"	668106	1231
"12131"	668114	1197
"12132"	100503559	411
"12133"	329055	2236
"12134"	67717	1353
"12135"	240633	2240
"12136"	70166	1502
"12137"	78753	2701
"12138"	52024	1754
"12139"	76630	1978
"12140"	11475	1780
"12141"	14102	1801
"12142"	12642	1353
"12143"	16889	2971
"12144"	15958	3949
"12145"	15959	1998
"12146"	667373	2375
"12147"	667370	2013
"12148"	112419	3365
"12149"	15957	2638
"12150"	240638	3870
"12151"	75735	3692
"12152"	723826	87
"12153"	240641	5563
"12154"	100316775	74
"12155"	15566	3084
"12156"	54364	1156
"12157"	107765	1765
"12158"	100502583	447
"12159"	76073	1509
"12160"	676676	1120
"12161"	226098	4764
"12162"	668215	2662
"12163"	53412	2676
"12164"	74493	6481
"12165"	72514	1756
"12166"	107182	8509
"12167"	208922	5792
"12168"	319931	1919
"12169"	69104	5286
"12170"	77059	3243
"12171"	15925	4976
"12172"	16551	4819
"12173"	15242	1771
"12174"	107371	2737
"12175"	546726	1557
"12176"	13082	1781
"12177"	226101	7094
"12178"	619304	2755
"12179"	74107	2778
"12180"	107221	1393
"12181"	19662	1297
"12182"	110855	2967
"12183"	70567	1400
"12184"	56839	4259
"12185"	240660	3471
"12186"	74055	9514
"12187"	57753	3977
"12188"	209478	4209
"12189"	15201	3019
"12190"	72082	1989
"12191"	72303	1941
"12192"	69888	1630
"12193"	638988	1443
"12194"	13095	1786
"12195"	13097	2869
"12196"	13098	1857
"12197"	545288	1707
"12198"	433247	1769
"12199"	13099	1801
"12200"	100043108	1770
"12201"	13096	1824
"12202"	404195	1772
"12203"	107141	2932
"12204"	226105	1709
"12205"	54132	1505
"12206"	20411	6791
"12207"	56454	3527
"12208"	67590	2725
"12209"	12495	4197
"12210"	668310	3315
"12211"	240665	3819
"12212"	381223	880
"12213"	72672	6840
"12214"	17060	2097
"12215"	100502752	2789
"12216"	100861913	1651
"12217"	21673	2130
"12218"	226115	892
"12219"	24087	3369
"12220"	107358	6144
"12221"	83490	2615
"12222"	627352	1048
"12223"	212391	4663
"12224"	381224	4852
"12225"	20562	5238
"12226"	100502871	2238
"12227"	71085	5140
"12228"	14296	2614
"12229"	212398	2161
"12230"	107094	4320
"12231"	18648	1832
"12232"	66583	1622
"12233"	74168	1838
"12234"	72199	3965
"12235"	226122	1527
"12236"	56642	1100
"12237"	67432	1635
"12238"	66765	1401
"12239"	226123	1816
"12240"	84095	3771
"12241"	69534	976
"12242"	277010	3077
"12243"	319740	5614
"12244"	54612	1900
"12245"	71146	2984
"12246"	100526549	89
"12247"	72832	2616
"12248"	52013	3979
"12249"	100861941	450
"12250"	67573	5437
"12251"	74580	3119
"12252"	100502892	400
"12253"	192236	2754
"12254"	100861965	813
"12255"	100502913	2447
"12256"	545291	2175
"12257"	83674	5040
"12258"	14718	2058
"12259"	18089	2112
"12260"	246696	1535
"12261"	100502982	1993
"12262"	93685	6050
"12263"	226139	4798
"12264"	66388	1308
"12265"	12780	5389
"12266"	100038628	2043
"12267"	71972	4882
"12268"	93721	1792
"12269"	226143	2197
"12270"	226144	3432
"12271"	12675	3500
"12272"	72502	3581
"12273"	73689	898
"12274"	329064	3321
"12275"	30049	3470
"12276"	20250	5453
"12277"	100628619	61
"12278"	100502995	593
"12279"	329065	3072
"12280"	20249	4837
"12281"	22423	3376
"12282"	240667	3923
"12283"	67264	641
"12284"	319594	6190
"12285"	18504	3029
"12286"	73322	770
"12287"	226151	6880
"12288"	73894	610
"12289"	26456	4303
"12290"	94067	1213
"12291"	226153	3488
"12292"	226154	2921
"12293"	100503041	3903
"12294"	94280	2966
"12295"	107250	1380
"12296"	21908	2030
"12297"	16814	864
"12298"	12234	6325
"12299"	100503332	947
"12300"	56626	2336
"12301"	100861983	584
"12302"	226162	1353
"12303"	30838	1946
"12304"	71232	1015
"12305"	14179	1319
"12306"	18150	860
"12307"	100861995	635
"12308"	76055	4797
"12309"	80906	813
"12310"	71617	2896
"12311"	20170	2696
"12312"	16825	2677
"12313"	226169	5244
"12314"	70769	3636
"12315"	12686	1879
"12316"	18742	1379
"12317"	107338	6401
"12318"	100503392	1788
"12319"	18034	3292
"12320"	73728	3900
"12321"	68431	1348
"12322"	67116	1941
"12323"	751550	109
"12324"	75579	788
"12325"	75146	2280
"12326"	54130	2742
"12327"	24069	2359
"12328"	100862031	1751
"12329"	100503435	901
"12330"	93679	3241
"12331"	56350	822
"12332"	94279	3213
"12333"	226178	4105
"12334"	13074	1841
"12335"	66439	2176
"12336"	57344	1751
"12337"	94219	3330
"12338"	76952	4469
"12339"	226180	2271
"12340"	71041	2098
"12341"	226182	3258
"12342"	66477	341
"12343"	18572	6044
"12344"	72691	2049
"12345"	546729	1047
"12346"	18011	4412
"12347"	14218	10464
"12348"	108689	1878
"12349"	100503104	2765
"12350"	20874	7030
"12351"	12821	5428
"12352"	100503480	1212
"12353"	67788	1583
"12354"	100048534	5947
"12355"	14873	1163
"12356"	68214	1394
"12357"	414801	3766
"12358"	381229	3345
"12359"	66673	5634
"12360"	58178	8088
"12361"	16333	1036
"12362"	100043450	1679
"12363"	170750	2406
"12364"	78457	780
"12365"	27360	4916
"12366"	69319	488
"12367"	17859	5619
"12368"	76479	2125
"12369"	381232	5292
"12370"	100503558	627
"12371"	240672	1155
"12372"	100043462	917
"12373"	13006	4851
"12374"	73713	6592
"12375"	18569	2556
"12376"	100503593	710
"12377"	100503572	2509
"12378"	56392	4213
"12379"	11551	3801
"12380"	14732	3828
"12381"	21684	2725
"12382"	73707	3889
"12383"	433256	3151
"12384"	66980	2289
"12385"	53611	3405
"12386"	77594	2496
"12387"	21416	4553
"12388"	26930	2856
"12389"	269094	2928
"12390"	226243	2066
"12391"	18175	5499
"12392"	12369	2350
"12393"	226245	2388
"12394"	55947	4074
"12395"	66866	3934
"12396"	11554	2491
"12397"	213993	2754
"12398"	83561	5443
"12399"	240675	3882
"12400"	226250	4075
"12401"	226251	7073
"12402"	78120	391
"12403"	320879	1954
"12404"	226252	5630
"12405"	72133	6395
"12406"	78073	1785
"12407"	226255	6586
"12408"	14585	3224
"12409"	791347	450
"12410"	75645	1086
"12411"	69055	742
"12412"	69060	1487
"12413"	69166	1447
"12414"	18946	1619
"12415"	18947	1568
"12416"	67507	923
"12417"	73442	5733
"12418"	100526480	87
"12419"	100503848	864
"12420"	226265	2567
"12421"	71653	4081
"12422"	22326	1017
"12423"	332396	3032
"12424"	214084	3803
"12425"	107368	7076
"12426"	329078	5023
"12427"	13797	2598
"12428"	72647	1827
"12429"	100503908	900
"12430"	74998	6080
"12431"	107376	2070
"12432"	76539	2035
"12433"	226278	1572
"12434"	78832	5790
"12435"	332397	3928
"12436"	13669	5176
"12437"	100217439	56
"12438"	67894	2353
"12439"	94281	2731
"12440"	11757	1445
"12441"	14773	3168
"12442"	414758	2753
"12443"	633057	1624
"12444"	12982	1849
"12445"	100043120	363
"12446"	633188	546
"12447"	664787	1205
"12448"	100038987	1603
"12449"	114564	2719
"12450"	100039029	537
"12451"	100041708	834
"12452"	546061	1443
"12453"	100040974	1132
"12454"	677525	1491
"12455"	100041824	477
"12456"	100503923	974
"12457"	100041057	1473
"12458"	671917	537
"12459"	100041877	1940
"12460"	100041903	891
"12461"	269233	4146
"12462"	18108	1877
"12463"	227522	1027
"12464"	78245	535
"12465"	99035	1509
"12466"	104362	706
"12467"	227525	6214
"12468"	18686	515
"12469"	64707	4282
"12470"	50497	1791
"12471"	100861945	1756
"12472"	227526	3013
"12473"	66540	3148
"12474"	100038349	3348
"12475"	73489	434
"12476"	209630	7468
"12477"	100504349	555
"12478"	67229	3413
"12479"	209645	3837
"12480"	109079	5319
"12481"	16922	1474
"12482"	100861976	655
"12483"	381346	345
"12484"	68527	884
"12485"	70024	3494
"12486"	71648	2413
"12487"	74186	2663
"12488"	227541	7111
"12489"	98828	1623
"12490"	53893	1590
"12491"	791411	952
"12492"	57743	2369
"12493"	209692	3535
"12494"	326622	5174
"12495"	227545	3625
"12496"	100038358	2796
"12497"	67856	1812
"12498"	320132	2500
"12499"	98910	4953
"12500"	14007	9522
"12501"	68144	6021
"12502"	100038708	2541
"12503"	791270	1242
"12504"	73438	883
"12505"	14462	3215
"12506"	381347	4039
"12507"	77682	737
"12508"	100126244	2526
"12509"	209361	4805
"12510"	11949	1801
"12511"	16588	1379
"12512"	16425	3122
"12513"	209378	7928
"12514"	353282	9136
"12515"	100316806	119
"12516"	735255	97
"12517"	100526482	84
"12518"	100124487	97
"12519"	100316663	127
"12520"	735286	73
"12521"	735256	97
"12522"	100316802	123
"12523"	100316770	121
"12524"	100124624	83
"12525"	100526535	87
"12526"	735257	73
"12527"	100526483	87
"12528"	100124642	83
"12529"	100526485	87
"12530"	100124625	83
"12531"	100526536	87
"12532"	100124626	83
"12533"	100526552	87
"12534"	100124627	83
"12535"	100526489	87
"12536"	100526553	83
"12537"	100526491	87
"12538"	100124643	83
"12539"	100526538	87
"12540"	100526554	83
"12541"	100124442	82
"12542"	100526494	87
"12543"	100526495	87
"12544"	100526539	83
"12545"	100124474	81
"12546"	100526496	87
"12547"	100124447	85
"12548"	723922	73
"12549"	735258	97
"12550"	100316701	98
"12551"	100526524	94
"12552"	100124495	80
"12553"	100316668	127
"12554"	100316831	125
"12555"	18761	3313
"12556"	77543	1034
"12557"	100503147	1609
"12558"	170768	5285
"12559"	100038528	1684
"12560"	76938	1534
"12561"	16184	4428
"12562"	16169	1548
"12563"	50755	3514
"12564"	320816	2356
"12565"	241226	5782
"12566"	338535	2773
"12567"	100862047	666
"12568"	66960	2333
"12569"	19212	3620
"12570"	227580	3163
"12571"	20163	1412
"12572"	65969	11325
"12573"	13434	2637
"12574"	791315	2472
"12575"	100862060	659
"12576"	22352	1834
"12577"	241230	3161
"12578"	30963	1008
"12579"	70957	800
"12580"	20844	3690
"12581"	625286	3658
"12582"	17533	5318
"12583"	100124488	79
"12584"	277468	2676
"12585"	12296	4450
"12586"	625342	1981
"12587"	74455	4776
"12588"	75869	3594
"12589"	67448	3205
"12590"	100504058	4190
"12591"	75069	485
"12592"	74103	2980
"12593"	68231	525
"12594"	77940	3645
"12595"	100034739	3329
"12596"	72668	4363
"12597"	17354	5444
"12598"	641254	1957
"12599"	13418	8585
"12600"	100504159	3076
"12601"	12238	881
"12602"	12151	3594
"12603"	381350	1651
"12604"	18718	3471
"12605"	100504170	2231
"12606"	74629	1486
"12607"	70882	2995
"12608"	76467	1190
"12609"	19213	1508
"12610"	70909	2004
"12611"	100041244	2092
"12612"	71198	2529
"12613"	433406	2790
"12614"	791278	4341
"12615"	208618	8041
"12616"	71435	6972
"12617"	433408	1385
"12618"	71233	1199
"12619"	208967	3899
"12620"	241263	7143
"12621"	100038625	2541
"12622"	667663	5134
"12623"	100041703	207
"12624"	14417	5625
"12625"	100628608	68
"12626"	54519	2540
"12627"	56075	1637
"12628"	11308	3504
"12629"	74159	3810
"12630"	67121	4652
"12631"	27377	4571
"12632"	70981	1842
"12633"	18232	2579
"12634"	76857	2858
"12635"	100504187	422
"12636"	140483	1640
"12637"	227606	1379
"12638"	69677	790
"12639"	215257	1647
"12640"	54448	883
"12641"	54450	1951
"12642"	215274	538
"12643"	16181	2691
"12644"	215632	4683
"12645"	18510	2527
"12646"	100504544	533
"12647"	12287	7290
"12648"	77683	5049
"12649"	215705	1772
"12650"	67187	1231
"12651"	67228	2952
"12652"	107733	2423
"12653"	241274	4589
"12654"	100502743	1020
"12655"	56876	2933
"12656"	72090	2306
"12657"	241275	1673
"12658"	67122	2582
"12659"	227612	3428
"12660"	58202	2637
"12661"	74472	1430
"12662"	68222	1126
"12663"	227613	1600
"12664"	142681	2054
"12665"	329360	2021
"12666"	67859	781
"12667"	68846	1333
"12668"	78797	4824
"12669"	227615	914
"12670"	97031	2808
"12671"	68475	864
"12672"	99152	3017
"12673"	78217	516
"12674"	227618	1207
"12675"	14810	4230
"12676"	320354	2894
"12677"	100272219	1696
"12678"	227619	3742
"12679"	83768	1655
"12680"	227620	1690
"12681"	72080	3121
"12682"	12496	1937
"12683"	18146	1473
"12684"	14347	1970
"12685"	11305	8061
"12686"	100526555	56
"12687"	69454	799
"12688"	227622	975
"12689"	19215	805
"12690"	100503942	403
"12691"	77701	716
"12692"	69379	1038
"12693"	30839	2359
"12694"	22030	2998
"12695"	59022	669
"12696"	381352	3990
"12697"	75454	583
"12698"	381353	4684
"12699"	227624	3155
"12700"	77058	1725
"12701"	51875	1055
"12702"	14133	1317
"12703"	78076	653
"12704"	13863	1041
"12705"	620709	729
"12706"	332578	1106
"12707"	227627	713
"12708"	107771	843
"12709"	383678	732
"12710"	16820	684
"12711"	227630	652
"12712"	620858	596
"12713"	71103	1091
"12714"	77704	839
"12715"	227631	1289
"12716"	227632	6102
"12717"	227634	7978
"12718"	98766	3450
"12719"	67991	7016
"12720"	109299	2683
"12721"	100504023	1970
"12722"	16871	2208
"12723"	227638	2449
"12724"	77481	3129
"12725"	329366	3147
"12726"	67839	3623
"12727"	52838	2923
"12728"	332579	1611
"12729"	227644	4491
"12730"	68112	2195
"12731"	66865	3125
"12732"	64436	4135
"12733"	227648	8739
"12734"	100125929	1647
"12735"	18128	9489
"12736"	353156	1626
"12737"	387145	73
"12738"	67512	837
"12739"	56279	1622
"12740"	72091	742
"12741"	100306955	139
"12742"	100306954	132
"12743"	329369	694
"12744"	100039446	480
"12745"	16821	774
"12746"	80908	1779
"12747"	20935	2568
"12748"	20933	3466
"12749"	27176	864
"12750"	20930	1178
"12751"	20931	1138
"12752"	20932	2863
"12753"	279029	2169
"12754"	227656	2281
"12755"	279028	4580
"12756"	381356	3474
"12757"	227659	2136
"12758"	66139	1493
"12759"	77794	3242
"12760"	109349	2946
"12761"	329371	4020
"12762"	13166	2282
"12763"	192166	4558
"12764"	22325	3482
"12765"	100504116	668
"12766"	67382	5565
"12767"	140858	2900
"12768"	20181	5267
"12769"	12831	8402
"12770"	100038452	2244
"12771"	14134	1062
"12772"	100862306	2634
"12773"	100504177	3699
"12774"	56177	3428
"12775"	241289	5466
"12776"	69327	804
"12777"	118451	2079
"12778"	227671	1335
"12779"	19730	4020
"12780"	12613	2039
"12781"	70239	2787
"12782"	14582	1822
"12783"	64930	7697
"12784"	69987	671
"12785"	68870	1570
"12786"	100526498	74
"12787"	269252	7127
"12788"	227674	3328
"12789"	54422	3693
"12790"	329375	1295
"12791"	22130	4153
"12792"	269254	10970
"12793"	171171	1770
"12794"	76220	4292
"12795"	68975	1232
"12796"	107746	6347
"12797"	433416	629
"12798"	227682	2576
"12799"	227683	1987
"12800"	26569	4008
"12801"	68205	2143
"12802"	723904	97
"12803"	70319	871
"12804"	99151	2715
"12805"	18286	4459
"12806"	74412	3108
"12807"	20740	8081
"12808"	71820	1807
"12809"	56086	3101
"12810"	263803	2931
"12811"	66220	1194
"12812"	227693	4100
"12813"	70296	3470
"12814"	13804	1032
"12815"	227695	1838
"12816"	70266	1924
"12817"	67350	435
"12818"	241296	4254
"12819"	227696	1467
"12820"	227697	2126
"12821"	227699	5670
"12822"	227700	1725
"12823"	108958	3620
"12824"	57170	2087
"12825"	12908	4393
"12826"	100862338	484
"12827"	110854	2577
"12828"	72500	1569
"12829"	78617	817
"12830"	665635	896
"12831"	100038700	2941
"12832"	100526499	84
"12833"	73598	1591
"12834"	66617	1217
"12835"	72323	2114
"12836"	20204	1129
"12837"	64292	3647
"12838"	30934	2997
"12839"	30931	1452
"12840"	227707	1328
"12841"	74270	4157
"12842"	14269	5619
"12843"	320973	512
"12844"	277463	3926
"12845"	14299	4036
"12846"	665700	15679
"12847"	11898	1631
"12848"	100862380	601
"12849"	320267	3740
"12850"	100504258	5391
"12851"	381359	2471
"12852"	227715	1635
"12853"	11350	7179
"12854"	227717	2863
"12855"	98970	4751
"12856"	23928	5930
"12857"	108897	2953
"12858"	227720	8195
"12859"	100504305	1607
"12860"	241303	4011
"12861"	227721	1824
"12862"	227723	10689
"12863"	99011	2825
"12864"	22245	1951
"12865"	72931	768
"12866"	99412	4442
"12867"	13429	3784
"12868"	387239	110
"12869"	68379	3294
"12870"	73737	657
"12871"	16819	853
"12872"	96979	1952
"12873"	227731	3965
"12874"	71254	3173
"12875"	98952	4217
"12876"	13481	861
"12877"	227733	1473
"12878"	20448	4368
"12879"	50935	2585
"12880"	11636	2365
"12881"	13805	3572
"12882"	100316776	86
"12883"	14287	2263
"12884"	107951	3389
"12885"	100499514	82
"12886"	100628606	73
"12887"	27387	3681
"12888"	70730	1119
"12889"	30933	1536
"12890"	338348	2674
"12891"	329384	913
"12892"	227736	1675
"12893"	20910	4005
"12894"	227737	3693
"12895"	227738	3982
"12896"	269261	638
"12897"	104367	118
"12898"	56017	2083
"12899"	99326	3387
"12900"	241308	2738
"12901"	26360	3444
"12902"	241311	6602
"12903"	71834	5090
"12904"	16917	1219
"12905"	100504399	3815
"12906"	72543	4995
"12907"	320482	3653
"12908"	100504427	1963
"12909"	18516	2393
"12910"	96990	1793
"12911"	227743	3018
"12912"	66691	5966
"12913"	14828	2616
"12914"	227746	1858
"12915"	30050	5698
"12916"	66998	2042
"12917"	77996	2312
"12918"	74016	3743
"12919"	22029	2325
"12920"	15139	5448
"12921"	98870	2358
"12922"	26920	7792
"12923"	68365	3081
"12924"	100504493	1271
"12925"	227753	2938
"12926"	13830	2816
"12927"	75859	1227
"12928"	74854	1372
"12929"	14594	3586
"12930"	100042194	2037
"12931"	69601	7090
"12932"	74410	3177
"12933"	77665	653
"12934"	100038606	2988
"12935"	100861632	624
"12936"	68375	739
"12937"	75495	690
"12938"	16874	3577
"12939"	67889	2548
"12940"	67871	2251
"12941"	100504593	429
"12942"	100861645	439
"12943"	19224	2864
"12944"	258949	921
"12945"	675440	642
"12946"	258951	930
"12947"	258953	939
"12948"	258952	942
"12949"	258950	939
"12950"	258621	930
"12951"	258947	936
"12952"	258940	930
"12953"	258945	939
"12954"	258946	942
"12955"	18350	939
"12956"	18328	942
"12957"	258620	939
"12958"	258944	933
"12959"	258942	948
"12960"	258943	936
"12961"	258941	954
"12962"	258618	933
"12963"	258617	948
"12964"	258616	927
"12965"	227789	993
"12966"	258615	954
"12967"	258365	969
"12968"	259053	954
"12969"	258656	939
"12970"	236509	930
"12971"	545417	1103
"12972"	258371	984
"12973"	67466	2858
"12974"	319817	8967
"12975"	100217435	68
"12976"	241322	4535
"12977"	320633	5267
"12978"	227800	6746
"12979"	338346	2297
"12980"	20744	16348
"12981"	241324	6372
"12982"	227801	4352
"12983"	16870	2286
"12984"	59126	3272
"12985"	19177	969
"12986"	26423	2947
"12987"	14536	6308
"12988"	387176	76
"12989"	723903	89
"12990"	241327	2409
"12991"	76646	1206
"12992"	66489	452
"12993"	74192	1271
"12994"	76899	4386
"12995"	320271	10705
"12996"	100042584	4750
"12997"	67857	1558
"12998"	94217	14743
"12999"	70789	2733
"13000"	76117	3906
"13001"	320872	1761
"13002"	227835	2554
"13003"	24136	9113
"13004"	100628598	78
"13005"	433424	1388
"13006"	69405	635
"13007"	100503843	615
"13008"	11480	5681
"13009"	26428	4978
"13010"	109241	7055
"13011"	227867	4358
"13012"	16574	6840
"13013"	71897	2285
"13014"	320343	3660
"13015"	109129	1302
"13016"	100502624	1786
"13017"	227885	2163
"13018"	74194	2827
"13019"	329404	2038
"13020"	387511	897
"13021"	433426	2409
"13022"	71684	2156
"13023"	64685	1368
"13024"	21930	1601
"13025"	51869	8502
"13026"	17996	22489
"13027"	78049	407
"13028"	75423	5212
"13029"	12298	8280
"13030"	625631	432
"13031"	56324	4124
"13032"	71409	5851
"13033"	56194	3565
"13034"	65103	2553
"13035"	67874	1460
"13036"	271786	6966
"13037"	16519	1679
"13038"	18227	3347
"13039"	767815	1099
"13040"	75279	1533
"13041"	227923	1412
"13042"	14571	5931
"13043"	241391	3247
"13044"	77767	3521
"13045"	227929	5735
"13046"	100042926	1016
"13047"	269275	9049
"13048"	100502932	2940
"13049"	667062	543
"13050"	11477	3298
"13051"	76654	1627
"13052"	227933	3641
"13053"	227937	4614
"13054"	76676	1644
"13055"	76747	573
"13056"	100038999	438
"13057"	66860	7873
"13058"	72137	2183
"13059"	407823	7980
"13060"	667103	743
"13061"	100505179	714
"13062"	57438	2719
"13063"	66205	1257
"13064"	17076	5172
"13065"	100039176	561
"13066"	18779	7112
"13067"	16420	5110
"13068"	56878	3057
"13069"	100038493	2655
"13070"	21353	2335
"13071"	59029	1541
"13072"	21375	3977
"13073"	94229	5532
"13074"	13482	6301
"13075"	14526	1091
"13076"	14089	2695
"13077"	71586	5519
"13078"	227960	3288
"13079"	170738	3798
"13080"	60344	8667
"13081"	100503492	436
"13082"	50915	1968
"13083"	319876	5045
"13084"	320106	1606
"13085"	20269	9560
"13086"	110876	8690
"13087"	77771	10672
"13088"	14425	3684
"13089"	73668	4468
"13090"	20265	8287
"13091"	100038743	1347
"13092"	20274	9813
"13093"	20272	7333
"13094"	383709	1966
"13095"	241431	11971
"13096"	26877	4978
"13097"	53416	3247
"13098"	227998	1339
"13099"	75721	3643
"13100"	241447	3930
"13101"	329416	1808
"13102"	66442	1582
"13103"	14378	2012
"13104"	27413	4895
"13105"	241452	2817
"13106"	14725	15467
"13107"	72569	1419
"13108"	228003	2538
"13109"	320720	2860
"13110"	228005	6297
"13111"	75051	1731
"13112"	674921	661
"13113"	73373	2104
"13114"	277396	4617
"13115"	20823	2088
"13116"	75422	960
"13117"	68795	8084
"13118"	329421	6256
"13119"	64406	2097
"13120"	68986	889
"13121"	66748	1749
"13122"	14415	3231
"13123"	70231	2484
"13124"	228012	4032
"13125"	228019	2370
"13126"	75763	9413
"13127"	73649	5208
"13128"	13427	2788
"13129"	78830	2924
"13130"	107435	1576
"13131"	100861681	479
"13132"	66559	1259
"13133"	100503424	2810
"13134"	13390	2779
"13135"	111970	2793
"13136"	13392	2473
"13137"	381371	641
"13138"	16403	4205
"13139"	228026	5137
"13140"	56508	7896
"13141"	100503680	2116
"13142"	65964	9111
"13143"	66953	2361
"13144"	100861846	364
"13145"	383712	372
"13146"	74541	1663
"13147"	20687	4430
"13148"	100503849	1147
"13149"	100628587	74
"13150"	67059	2304
"13151"	381373	2813
"13152"	66935	1945
"13153"	74616	3247
"13154"	68526	5079
"13155"	215280	4397
"13156"	11435	4288
"13157"	100504117	483
"13158"	329427	2707
"13159"	108699	4934
"13160"	11909	4277
"13161"	100038532	2320
"13162"	228033	679
"13163"	73962	516
"13164"	69605	8775
"13165"	14029	1428
"13166"	15433	2482
"13167"	15432	2517
"13168"	15431	1011
"13169"	15430	1789
"13170"	15438	2100
"13171"	15437	1424
"13172"	73429	794
"13173"	15434	2902
"13174"	15436	2560
"13175"	387144	68
"13176"	399588	2167
"13177"	15429	1862
"13178"	53375	1258
"13179"	667739	851
"13180"	545423	483
"13181"	77269	929
"13182"	100504729	1478
"13183"	229279	5224
"13184"	18024	2469
"13185"	320474	1463
"13186"	623453	524
"13187"	228061	7359
